"","year","track_popularity","track_name","track_artist","playlist_genre","key","acousticness","duration_ms"
"13861",1995,55,"My Iron Lung","Radiohead","rock",0,0.056,276427
"13862",1968,62,"Helter Skelter - Remastered 2009","The Beatles","rock",9,0.000606,269787
"13863",1972,56,"Vicious","Lou Reed","rock",2,6e-04,176533
"13864",1994,47,"Loverman - 2011 Remastered Version","Nick Cave & The Bad Seeds","rock",5,0.000849,381480
"13865",2009,52,"Red Right Hand","Arctic Monkeys","rock",2,0.000484,259813
"13866",2011,64,"Little Black Submarines","The Black Keys","rock",2,0.161,251267
"13867",2002,33,"Hallo Spaceboy (with the Pet Shop Boys) - Pet Shop Boys Remix","David Bowie","rock",11,0.00282,269440
"13868",1991,28,"The Garden","Einstürzende Neubauten","rock",2,0.108,313307
"13869",2017,9,"Cargo Cult","Mick Harvey","rock",2,0.00239,410718
"13870",1995,15,"Manhattan","Scott Walker","rock",9,0.0118,365440
"13871",2011,69,"Gold on the Ceiling","The Black Keys","rock",0,0.00772,224333
"13872",2005,60,"Blue Orchid","The White Stripes","rock",10,0.111,158280
"13873",1997,56,"Climbing Up the Walls","Radiohead","rock",11,0.0971,285200
"13874",2016,28,"Vulture","Iggy Pop","rock",9,0.417,195696
"13875",NA,24,"My Death","Scott Walker","rock",4,0.291,297480
"13876",2013,38,"Somedays","Tess Parks","rock",10,0.00114,160880
"13877",1996,19,"Shivers","The Witches","rock",2,0.0918,288533
"13878",2004,34,"Trampled Rose","Tom Waits","rock",10,0.843,237453
"13879",2008,52,"Lost!","Coldplay","rock",7,0.0057,236213
"13880",NA,12,"Grace","Jeff Buckley","rock",2,0.113,322147
"13881",1995,61,"Just","Radiohead","rock",7,0.000401,234800
"13882",2016,61,"Lazarus","David Bowie","rock",9,0.0466,382387
"13883",2018,26,"Hello","Blackfield","rock",0,0.226,185067
"13884",1999,42,"Chocolate Jesus","Tom Waits","rock",10,0.746,235040
"13885",1995,33,"Farmer In The City","Scott Walker","rock",9,0.92,398067
"13886",2018,41,"Bells & Circles","Underworld","rock",8,0.00551,449680
"13887",NA,69,"White Rabbit","Jefferson Airplane","rock",2,0.486,150640
"13888",NA,66,"Breathe","The Prodigy","rock",9,0.0091,334800
"13889",1969,61,"I Wanna Be Your Dog","The Stooges","rock",4,0.0229,188560
"13890",1989,40,"Romeo Had Juliette","Lou Reed","rock",9,0.411,190333
"13891",1972,49,"Her Eyes Are a Blue Million Miles","Captain Beefheart & His Magic Band","rock",4,0.416,177507
"13892",2019,38,"Fire Is Coming","Flying Lotus","rock",1,0.0113,196216
"13893",2019,51,"Loves Missing","Iggy Pop","rock",3,0.0398,259113
"13894",2019,23,"Dreams","L'Epee","rock",1,9.43e-06,208212
"13895",2019,11,"Gypsies of the Band","Electric Zoo","rock",9,0.123,437506
"13896",2016,45,"Octopus","Syd Barrett","rock",3,0.455,223933
"13897",1997,57,"Lucky","Radiohead","rock",11,0.053,258813
"13898",2013,51,"Jubilee Street","Nick Cave & The Bad Seeds","rock",5,0.43,395974
"13899",2018,25,"They Come at Night","Marianne Faithfull","rock",0,0.121,220933
"13900",2019,13,"הביאו את הנגרים","Hila Ruach","rock",4,0.0365,279048
"13901",2019,95,"bad guy","Billie Eilish","rock",7,0.328,194088
"13902",2019,50,"Red Right Hand - From 'Peaky Blinders' Original Soundtrack","PJ Harvey","rock",7,0.986,170693
"13903",2013,31,"Heat","David Bowie","rock",11,0.385,265253
"13904",2010,5,"Fire","Saravah Soul","rock",2,0.18,215400
"13905",1974,37,"Father O'Blivion","Frank Zappa","rock",6,0.247,137653
"13906",1989,61,"Monkey Gone to Heaven","Pixies","rock",6,0.0167,177467
"13907",2008,62,"Anemone","The Brian Jonestown Massacre","rock",5,0.0599,334467
"13908",NA,40,"Pissing In a River","Patti Smith","rock",9,0.509,292667
"13909",2018,12,"Real Love","Inga-Dingo","rock",11,0.00071,252845
"13910",2019,20,"Kyoto","HÆLOS","rock",6,0.108,315774
"13911",2019,24,"Clean","Adia Victoria","rock",1,0.83,112973
"13912",2019,42,"Rides Through The Morning","Michael Nau","rock",6,0.759,254653
"13913",1999,52,"Scene Seven: I. The Dance of Eternity","Dream Theater","rock",2,0.0107,373693
"13914",2019,27,"Proxima Centaury","Karkara","rock",2,0.000714,339662
"13915",2015,18,"Ovation","Pomegranate Tiger","rock",2,0.876,267680
"13916",2019,28,"South of Reality","The Claypool Lennon Delirium","rock",4,0.00253,207707
"13917",2019,6,"River of Sorrow, River of Hope","Izzy Gaon","rock",10,0.143,144960
"13918",2019,1,"Things Cannot Remain As They Are","Alma Madre","rock",8,0.000802,318444
"13919",1985,62,"Just Like Honey","The Jesus and Mary Chain","rock",8,8.02e-05,182493
"13920",1968,49,"Let There Be More Light","Pink Floyd","rock",0,0.689,336728
"13921",2019,17,"Lords of the Backstage","Marillion","rock",0,0.0247,123267
"13922",2017,27,"Snake Eyes","Trouble","rock",8,0.477,232360
"13923",2016,38,"Break Into Your Heart","Iggy Pop","rock",2,0.794,234561
"13924",2016,40,"She’s Gone Away","Nine Inch Nails","rock",5,0.314,359947
"13925",2018,69,"Hunnybee","Unknown Mortal Orchestra","rock",6,0.569,268333
"13926",2009,32,"Holocaust","Big Star","rock",0,0.898,228293
"13927",NA,49,"You Look Like Rain","Morphine","rock",5,0.654,220040
"13928",2016,33,"Axolotl","The Veils","rock",10,0.218,183600
"13929",2018,19,"A Real Indication","Thought Gang","rock",2,0.0616,334493
"13930",2019,55,"Dawn Chorus","Thom Yorke","rock",7,0.854,323080
"13931",2007,64,"Jigsaw Falling Into Place","Radiohead","rock",11,0.105,248893
"13932",2002,45,"Paper Tiger","Beck","rock",9,0.106,275533
"13933",2018,45,"Need a Little Time","Courtney Barnett","rock",0,0.0139,238253
"13934",2020,17,"Familiar Planes","Fufu Banana","rock",1,0.123,271250
"13935",2017,2,"Dancer","Laila","rock",10,0.147,279417
"13936",2001,73,"Fat Lip","Sum 41","rock",9,0.000579,178267
"13937",1994,79,"Basket Case","Green Day","rock",3,0.00293,181533
"13938",2001,74,"In Too Deep","Sum 41","rock",9,0.000189,207093
"13939",1999,78,"All The Small Things","blink-182","rock",0,0.0103,167067
"13940",NA,63,"Dammit","blink-182","rock",0,0.0017,165373
"13941",NA,66,"Scotty Doesn't Know","Lustra","rock",0,0.000449,175200
"13942",1999,70,"My Own Worst Enemy","Lit","rock",4,0.00129,169027
"13943",2003,73,"Stacy's Mom","Fountains Of Wayne","rock",11,0.0021,197987
"13944",1997,74,"Semi-Charmed Life","Third Eye Blind","rock",7,0.00832,268360
"13945",1998,69,"One Week","Barenaked Ladies","rock",9,0.00854,169760
"13946",NA,69,"1985","Bowling For Soup","rock",4,0.000242,193000
"13947",1998,69,"Slide","The Goo Goo Dolls","rock",8,0.00483,212067
"13948",2002,68,"Lifestyles of the Rich & Famous","Good Charlotte","rock",1,0.00043,190173
"13949",2007,76,"Thnks fr th Mmrs","Fall Out Boy","rock",10,0.00511,203507
"13950",2007,67,"This Ain't A Scene, It's An Arms Race","Fall Out Boy","rock",9,0.000747,212040
"13951",2007,71,"Misery Business","Paramore","rock",1,0.00272,211520
"13952",2004,74,"I'm Not Okay (I Promise)","My Chemical Romance","rock",9,0.00602,186480
"13953",2006,66,"MakeDamnSure","Taking Back Sunday","rock",6,0.00941,208280
"13954",2005,63,"Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off","Panic! At The Disco","rock",8,0.106,200227
"13955",2005,59,"Build God, Then We'll Talk","Panic! At The Disco","rock",11,0.138,220720
"13956",2002,66,"Cute Without The 'E' (Cut From The Team)","Taking Back Sunday","rock",1,0.0394,211547
"13957",2003,63,"Only One","Yellowcard","rock",1,8e-05,257400
"13958",2005,69,"Beverly Hills","Weezer","rock",5,0.0932,196093
"13959",2005,59,"Just the Girl","The Click Five","rock",9,0.00509,234147
"13960",2000,65,"Absolutely (Story of a Girl) - Radio Mix","Nine Days","rock",7,0.000891,189333
"13961",2007,59,"Jenny","The Click Five","rock",1,0.000316,202360
"13962",2007,45,"Tounge Tied","Faber Drive","rock",1,0.00328,210653
"13963",2005,71,"Lips Of An Angel","Hinder","rock",2,0.0217,261853
"13964",2005,61,"Better Than Me","Hinder","rock",2,0.205,223533
"13965",2008,56,"Without You","Hinder","rock",3,0.0292,232267
"13966",NA,57,"Over You","Daughtry","rock",3,0.0174,204661
"13967",2005,67,"Photograph","Nickelback","rock",8,0.000932,258920
"13968",2005,64,"Savin' Me","Nickelback","rock",3,0.000731,219320
"13969",NA,50,"Better Days","The Goo Goo Dolls","rock",7,0.00212,213267
"13970",2000,64,"If You're Gone","Matchbox Twenty","rock",9,0.427,274933
"13971",2001,77,"Drops of Jupiter","Train","rock",0,0.154,259933
"13972",1996,68,"3AM","Matchbox Twenty","rock",8,0.00573,225947
"13973",NA,70,"I'll Be","Edwin McCain","rock",11,0.386,266533
"13974",1997,63,"All For You","Sister Hazel","rock",8,0.0316,218707
"13975",1994,68,"Only Wanna Be with You","Hootie & The Blowfish","rock",6,0.107,229587
"13976",NA,63,"Every Morning","Sugar Ray","rock",8,0.0834,219867
"13977",1997,63,"Fly","Sugar Ray","rock",1,0.0202,244640
"13978",NA,65,"Inside Out","Eve 6","rock",11,0.114,219467
"13979",1997,68,"Sex & Candy","Marcy Playground","rock",2,0.238,173493
"13980",1994,73,"Say It Ain't So","Weezer","rock",3,0.00737,258827
"13981",1989,67,"Hey","Pixies","rock",7,0.000877,211440
"13982",1992,73,"No Rain","Blind Melon","rock",9,0.619,217107
"13983",1990,59,"Hunger Strike","Temple Of The Dog","rock",7,0.0236,246267
"13984",1997,64,"Walkin' On The Sun","Smash Mouth","rock",6,0.346,207787
"13985",1999,79,"All Star","Smash Mouth","rock",11,0.0395,200373
"13986",1997,62,"Tubthumping","Chumbawamba","rock",2,0.106,278960
"13987",1997,65,"MMMBop","Hanson","rock",9,0.00481,268653
"13988",1996,70,"One Headlight","The Wallflowers","rock",2,0.000655,312627
"13989",1998,62,"The Way","Fastball","rock",6,0.143,257093
"13990",NA,58,"Barely Breathing","Duncan Sheik","rock",0,0.0281,254547
"13991",1996,66,"Crash into Me","Dave Matthews Band","rock",4,0.122,316467
"13992",2001,77,"Your Body Is a Wonderland","John Mayer","rock",5,0.0206,249627
"13993",1997,64,"How's It Going to Be","Third Eye Blind","rock",5,0.00327,253413
"13994",1999,50,"Hey Leonardo (She Likes Me for Me)","Blessid Union Of Souls","rock",1,0.0437,208493
"13995",NA,59,"It's Not Over","Daughtry","rock",10,0.0503,214831
"13996",NA,77,"Kryptonite","3 Doors Down","rock",11,0.00664,233933
"13997",2003,70,"I Hate Everything About You","Three Days Grace","rock",6,0.00461,231480
"13998",2002,69,"When I'm Gone","3 Doors Down","rock",7,0.00457,260507
"13999",2001,65,"Blurry","Puddle Of Mudd","rock",3,0.00805,304000
"14000",2001,69,"She Hates Me","Puddle Of Mudd","rock",4,0.00935,216760
"14001",2007,62,"Psycho","Puddle Of Mudd","rock",1,0.00473,210653
"14002",2001,72,"Smooth Criminal","Alien Ant Farm","rock",9,0.00316,209267
"14003",NA,68,"The Red","Chevelle","rock",1,0.000671,238400
"14004",NA,63,"Send the Pain Below","Chevelle","rock",11,0.000281,252360
"14005",2003,66,"So Far Away","Staind","rock",6,0.012,243573
"14006",2004,64,"Scars","Papa Roach","rock",11,0.0783,208186
"14007",2003,81,"Numb","Linkin Park","rock",9,0.0046,185587
"14008",2003,78,"Bring Me To Life","Evanescence","rock",4,0.00721,235893
"14009",2003,69,"Going Under","Evanescence","rock",11,0.00815,214947
"14010",2000,69,"My Way","Limp Bizkit","rock",6,0.02,272973
"14011",1998,73,"Freak On a Leash","Korn","rock",2,2.23e-05,255733
"14012",2000,74,"Down with the Sickness","Disturbed","rock",3,0.000996,279213
"14013",1999,67,"Higher","Creed","rock",2,5.15e-05,316733
"14014",1999,60,"With Arms Wide Open - New Version With Strings","Creed","rock",0,0.032,235267
"14015",NA,48,"Adrienne","The Calling","rock",6,0.000669,270333
"14016",2004,69,"Broken","Seether","rock",3,0.0102,258333
"14017",2008,58,"Snuff","Slipknot","rock",6,0.012,276147
"14018",2005,70,"Far Away","Nickelback","rock",6,0.000696,238173
"14019",2002,75,"Here Without You","3 Doors Down","rock",10,0.0537,238560
"14020",2006,79,"Snow (Hey Oh)","Red Hot Chili Peppers","rock",11,0.116,334667
"14021",2006,76,"Dani California","Red Hot Chili Peppers","rock",0,0.0193,282160
"14022",1991,64,"In Bloom - Nevermind Version","Nirvana","rock",10,3.33e-05,255080
"14023",1992,61,"Smoke Two Joints","Sublime","rock",7,0.00469,173427
"14024",1996,64,"Wrong Way","Sublime","rock",9,0.0623,136147
"14025",2011,69,"The Look","Metronomy","rock",9,0.623,277653
"14026",2015,52,"Heavy Wave","Motorama","rock",9,0.114,209003
"14027",2018,48,"Take Care of You","Cherokee","rock",6,0.116,349515
"14028",2017,32,"Pool Party","Self Sabotage","rock",0,0.0293,238000
"14029",2013,54,"Montreal","Roosevelt","rock",5,0.00221,236336
"14030",NA,44,"Wind In Her Hair","Motorama","rock",7,0.0301,281293
"14031",2018,55,"Love Song (feat. Glasses)","Kazy Lambist","rock",9,0.454,170868
"14032",2018,48,"Polarised","Cosmo's Midnight","rock",9,0.00425,188570
"14033",2016,58,"Doing Yoga","Kazy Lambist","rock",4,0.214,291573
"14034",2013,53,"Don't Matter","Cherokee","rock",9,0.468,308257
"14035",NA,44,"Alps","Motorama","rock",9,0.056,246533
"14036",2012,55,"Matilda","alt-J","rock",2,0.779,227920
"14037",2017,59,"Juvenile","The Blaze","rock",9,0.00393,203693
"14038",2016,58,"Hanoï café","Bleu Toucan","rock",2,0.263,194083
"14039",2016,54,"Ann Wants to Dance","Papooz","rock",9,0.672,210787
"14040",2016,60,"Different State of Mind","Kid Bloom","rock",11,0.715,225532
"14041",2011,64,"Money","The Drums","rock",4,0.216,233639
"14042",NA,63,"Vanille fraise","L'Impératrice","rock",7,0.0399,238183
"14043",NA,46,"Ghost","Motorama","rock",11,0.0106,224360
"14044",2016,57,"Toi Et Moi","Paradis","rock",11,0.00412,220853
"14045",2014,61,"Sonate Pacifique","L'Impératrice","rock",5,0.629,348945
"14046",1989,60,"Lovesong","The Cure","rock",9,0.339,209573
"14047",1979,68,"Disorder - 2007 Remaster","Joy Division","rock",10,0.00033,209040
"14048",NA,69,"How Soon Is Now? - 2011 Remaster","The Smiths","rock",11,0.000854,408173
"14049",1988,58,"Love My Way","The Psychedelic Furs","rock",0,0.0223,211573
"14050",1988,39,"Heaven","The Psychedelic Furs","rock",0,0.189,207307
"14051",NA,52,"Isolation - 2007 Remaster","Joy Division","rock",0,0.048,175093
"14052",2005,73,"Blue Monday - 2016 Remaster","New Order","rock",0,0.000726,450800
"14053",NA,72,"This Charming Man - 2011 Remaster","The Smiths","rock",11,0.00509,162920
"14054",1983,65,"Age of Consent - 2015 Remaster","New Order","rock",2,0.00101,315333
"14055",NA,58,"Heaven Knows I'm Miserable Now - 2011 Remaster","The Smiths","rock",6,0.028,215760
"14056",1983,70,"This Must Be the Place (Naive Melody) - 2005 Remaster","Talking Heads","rock",7,0.331,296147
"14057",1987,52,"Lips Like Sugar","Echo & the Bunnymen","rock",4,0.00448,291866
"14058",1983,51,"Leave Me Alone - 2015 Remaster","New Order","rock",7,0.0489,281773
"14059",1981,52,"Dreams Never End - 2015 Remaster","New Order","rock",9,0.0154,195307
"14060",1979,59,"Shadowplay - 2007 Remaster","Joy Division","rock",9,0.000997,233720
"14061",NA,64,"Love Will Tear Us Apart - 2010 Remaster","Joy Division","rock",2,0.000989,204621
"14062",NA,48,"Transmission - 2010 Remaster","Joy Division","rock",7,0.0355,215148
"14063",NA,50,"Atmosphere - 2010 Remaster","Joy Division","rock",6,0.227,249479
"14064",1988,50,"Everyday Is Like Sunday - 2011 Remaster","Morrissey","rock",0,0.00345,215267
"14065",2008,0,"First Of The Gang To Die - Remastered","Morrissey","rock",11,0.0145,217853
"14066",1988,51,"Suedehead - 2011 Remaster","Morrissey","rock",2,0.00126,235520
"14067",1990,38,"The Last of the Famous International Playboys - 2010 Remaster","Morrissey","rock",7,0.0241,216240
"14068",NA,65,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster","The Smiths","rock",2,0.534,112707
"14069",NA,67,"Bigmouth Strikes Again - 2011 Remaster","The Smiths","rock",1,0.0704,193320
"14070",1980,53,"A Forest - Remastered Version","The Cure","rock",0,0.34,354933
"14071",1992,67,"Friday I'm in Love","The Cure","rock",0,0.000972,214400
"14072",1979,62,"Boys Don't Cry - Single Version","The Cure","rock",11,0.00486,157533
"14073",1987,65,"Just Like Heaven","The Cure","rock",9,0.0271,212000
"14074",1985,60,"Close to Me - Remastered","The Cure","rock",11,0.0748,203267
"14075",2005,57,"Precious","Depeche Mode","rock",1,0.0889,245867
"14076",NA,61,"Personal Jesus - Original Seven Inch Version","Depeche Mode","rock",11,0.0112,224907
"14077",1990,56,"Policy Of Truth - 2006 Remastered Version","Depeche Mode","rock",8,0.00938,294040
"14078",NA,44,"You Just Haven't Earned It Yet, Baby","The Smiths","rock",11,0.0163,211093
"14079",NA,48,"Unloveable - 2011 Remaster","The Smiths","rock",2,0.057,236667
"14080",1986,43,"A Question of Lust","Depeche Mode","rock",0,0.0108,252533
"14081",1986,5,"A Question of Lust","Depeche Mode","rock",4,0.214,262627
"14082",2018,4,"Back on the Chain Gang","Morrissey","rock",9,8.01e-05,231000
"14083",NA,50,"Space Age Love Song","A Flock Of Seagulls","rock",2,3.62e-05,226693
"14084",1983,28,"Modern Love - 1999 Remaster","David Bowie","rock",0,0.000376,288467
"14085",1983,32,"Let's Dance - 1999 Remaster","David Bowie","rock",10,0.00388,457133
"14086",1972,68,"Moonage Daydream - 2012 Remaster","David Bowie","rock",11,0.0407,279693
"14087",1985,53,"Dead Man's Party","Oingo Boingo","rock",1,0.5,381627
"14088",1985,44,"Just Another Day","Oingo Boingo","rock",9,0.0817,312467
"14089",1983,64,"Mad World","Tears For Fears","rock",4,0.0471,215400
"14090",2002,1,"Cities In Dust - Single Version","Siouxsie and the Banshees","rock",10,0.0461,243800
"14091",2012,52,"Save It For Later","The English Beat","rock",2,0.0307,213933
"14092",1985,64,"Head Over Heels - Dave Bascombe 7"" N.Mix","Tears For Fears","rock",7,0.338,257316
"14093",NA,44,"Metal","Gary Numan","rock",9,0.144,212933
"14094",1985,62,"Inbetween Days","The Cure","rock",9,0.107,177987
"14095",1989,60,"Pictures Of You - Remastered","The Cure","rock",9,0.00325,448307
"14096",1998,52,"Strangelove - 7"" Version","Depeche Mode","rock",4,0.0441,227413
"14097",1986,44,"But Not Tonight","Depeche Mode","rock",2,0.741,254840
"14098",NA,56,"Echo Beach","Martha and the Muffins","rock",7,0.13,219867
"14099",1980,55,"Electricity - 2003 Digital Remaster","Orchestral Manoeuvres In The Dark","rock",9,0.00732,219067
"14100",NA,51,"Reel Around the Fountain - 2011 Remaster","The Smiths","rock",9,0.00507,359227
"14101",1991,0,"Stay","Oingo Boingo","rock",5,0.314,215933
"14102",NA,38,"The More You Live, The More You Love","A Flock Of Seagulls","rock",11,0.00224,249107
"14103",1983,67,"Eyes Without A Face","Billy Idol","rock",9,0.0177,299240
"14104",1983,22,"China Girl - 1999 Remaster","David Bowie","rock",4,0.00961,333267
"14105",NA,16,"Saigon - 2002 Digital Remaster","Martha and the Muffins","rock",2,0.033,264933
"14106",1979,50,"Are 'Friends' Electric?","Tubeway Army","rock",5,0.0304,325200
"14107",1989,64,"I Wanna Be Adored - Remastered","The Stone Roses","rock",4,0.0121,292800
"14108",1985,53,"So In Love","Orchestral Manoeuvres In The Dark","rock",5,0.0863,209360
"14109",NA,56,"Girlfriend in a Coma - 2011 Remaster","The Smiths","rock",7,0.126,122760
"14110",NA,54,"Well I Wonder - 2011 Remaster","The Smiths","rock",11,0.0806,239427
"14111",NA,48,"Never Had No One Ever - 2011 Remaster","The Smiths","rock",9,0.0679,218373
"14112",2008,32,"Wonderful Woman - 2008 Remaster","The Smiths","rock",11,0.00825,190107
"14113",NA,45,"(Feels Like) Heaven","Fiction Factory","rock",3,0.198,214047
"14114",2009,59,"If You Leave - From ""Pretty In Pink""","Orchestral Manoeuvres In The Dark","rock",0,0.088,268547
"14115",2005,52,"Blue Monday '88 - 2015 Remaster","New Order","rock",7,2.79e-05,251973
"14116",1986,41,"She's In Parties","Bauhaus","rock",10,0.000519,231067
"14117",1987,51,"April Skies","The Jesus and Mary Chain","rock",3,0.00417,239621
"14118",1985,52,"Eighties - 2007 Digital Remaster","Killing Joke","rock",3,0.000735,239280
"14119",1988,63,"The Promise","When In Rome","rock",0,0.0864,220960
"14120",NA,30,"To Cut a Long Story Short - 2010 Remaster","Spandau Ballet","rock",2,0.147,199693
"14121",NA,30,"Bringing Home the Ashes","The Wild Swans","rock",0,0.00114,229973
"14122",1982,22,"Modern Love Is Automatic","A Flock Of Seagulls","rock",7,0.0978,229307
"14123",NA,50,"Lucretia My Reflection - Vinyl Version","Sisters of Mercy","rock",9,0.0785,295250
"14124",1980,43,"Play for Today - Remastered Version","The Cure","rock",11,0.0364,220640
"14125",1978,56,"Moving in Stereo","The Cars","rock",4,0.0606,286107
"14126",1987,47,"Happy When It Rains","The Jesus and Mary Chain","rock",10,0.000564,217313
"14127",1990,50,"Enjoy The Silence - 2006 Remastered Version","Depeche Mode","rock",0,0.347,372813
"14128",NA,52,"Barbarism Begins at Home - 2011 Remaster","The Smiths","rock",9,0.0277,413427
"14129",NA,53,"The Headmaster Ritual - 2011 Remaster","The Smiths","rock",9,0.00201,295440
"14130",1981,48,"Shake It Up","The Cars","rock",0,0.0723,215440
"14131",1983,38,"Promised Land","Skeletal Family","rock",9,1.31e-05,291573
"14132",1985,63,"The Killing Moon","Echo & the Bunnymen","rock",7,0.132,346280
"14133",1988,59,"Under the Milky Way","The Church","rock",9,0.0548,297600
"14134",1991,35,"Come As You Are","Nirvana","rock",4,0.00016,218920
"14135",1994,5,"Say It Ain't So","Weezer","rock",3,0.00737,258827
"14136",1997,69,"My Hero","Foo Fighters","rock",4,6.2e-05,260027
"14137",1997,68,"Monkey Wrench","Foo Fighters","rock",4,1.83e-05,231480
"14138",1999,73,"Learn to Fly","Foo Fighters","rock",4,1.83e-05,235293
"14139",1999,21,"All The Small Things","blink-182","rock",0,0.0122,168000
"14140",1994,67,"Self Esteem","The Offspring","rock",0,0.0204,257827
"14141",1991,58,"Drain You","Nirvana","rock",11,0.000129,223880
"14142",1999,20,"What's My Age Again?","blink-182","rock",6,0.017,148573
"14143",1995,15,"1979 - Remastered 2012","The Smashing Pumpkins","rock",3,0.0166,266200
"14144",1995,11,"Tonight, Tonight - Remastered 2012","The Smashing Pumpkins","rock",6,6.28e-05,254627
"14145",1994,65,"Lake Of Fire","Nirvana","rock",1,0.277,175973
"14146",2004,49,"Lightning Crashes","Live","rock",11,0.271,324733
"14147",1991,0,"American Music","Violent Femmes","rock",0,0.0785,229973
"14148",NA,9,"Blister In The Sun","Violent Femmes","rock",0,0.318,144947
"14149",1991,0,"Out The Window","Violent Femmes","rock",7,0.123,171067
"14150",1991,73,"Give It Away","Red Hot Chili Peppers","rock",7,0.00244,282907
"14151",NA,4,"Today - Remastered","The Smashing Pumpkins","rock",8,3.35e-05,201173
"14152",1987,24,"With Or Without You - Remastered","U2","rock",2,0.000185,295520
"14153",2007,50,"Shadow of the Day","Linkin Park","rock",11,0.00479,290360
"14154",2006,78,"Welcome to the Black Parade","My Chemical Romance","rock",2,0.000289,311107
"14155",2006,77,"Teenagers","My Chemical Romance","rock",4,0.0506,161920
"14156",NA,13,"The Middle","Jimmy Eat World","rock",2,0.0291,168253
"14157",2007,72,"I Hate Everything About You","Three Days Grace","rock",6,0.00461,231480
"14158",1986,16,"Livin' On A Prayer","Bon Jovi","rock",0,0.0591,250307
"14159",1986,8,"Wanted Dead Or Alive","Bon Jovi","rock",7,0.0618,308267
"14160",2000,14,"It's My Life","Bon Jovi","rock",0,0.0263,224493
"14161",1986,15,"You Give Love A Bad Name","Bon Jovi","rock",0,0.0771,223733
"14162",2005,2,"Have A Nice Day","Bon Jovi","rock",4,4.84e-05,229107
"14163",2010,2,"Bad Medicine","Bon Jovi","rock",9,0.0231,316520
"14164",2014,54,"The Feast and The Famine","Foo Fighters","rock",11,5.58e-05,229560
"14165",2014,59,"Something from Nothing","Foo Fighters","rock",2,0.000124,288453
"14166",2014,53,"I Am A River","Foo Fighters","rock",4,0.00196,428520
"14167",2011,64,"These Days","Foo Fighters","rock",2,0.000261,298267
"14168",2011,68,"Walk","Foo Fighters","rock",9,3.62e-05,255960
"14169",2007,58,"Long Road To Ruin","Foo Fighters","rock",0,0.000367,224880
"14170",2006,1,"Walking After You - Live","Foo Fighters","rock",4,0.117,318693
"14171",2006,1,"Big Me - Live","Foo Fighters","rock",0,0.587,181827
"14172",2005,57,"Move Along","The All-American Rejects","rock",3,0.000124,238880
"14173",2005,62,"Dirty Little Secret","The All-American Rejects","rock",10,0.000343,193653
"14174",1985,19,"Money For Nothing","Dire Straits","rock",2,0.043,510933
"14175",2008,8,"Gives You Hell","The All-American Rejects","rock",4,0.0159,213107
"14176",1985,26,"Walk Of Life","Dire Straits","rock",4,0.405,249960
"14177",1986,72,"You Shook Me All Night Long","AC/DC","rock",7,0.00224,210880
"14178",1980,52,"Bliss","Th' Dudes","rock",6,0.203,299853
"14179",2013,0,"Cheap Wine - 2011 Remastered","Cold Chisel","rock",0,0.178,205132
"14180",2003,10,"Island In The Sun","Weezer","rock",4,0.00789,200667
"14181",1979,48,"Be Mine Tonight","Th' Dudes","rock",4,0.00313,367747
"14182",1996,0,"El Scorcho","Weezer","rock",1,0.0576,243667
"14183",1978,25,"Sultans Of Swing","Dire Straits","rock",5,0.0771,348624
"14184",1980,22,"Romeo And Juliet","Dire Straits","rock",5,0.546,360667
"14185",1998,8,"Why Don't You Get A Job","The Offspring","rock",5,0.0812,172467
"14186",2003,0,"Glow","Alien Ant Farm","rock",0,0.0299,197680
"14187",1999,7,"Adam's Song","blink-182","rock",0,0.0372,249754
"14188",2008,64,"Sex on Fire","Kings of Leon","rock",9,0.00172,203347
"14189",1999,74,"Drive","Incubus","rock",4,0.0562,232453
"14190",2008,58,"Notion","Kings of Leon","rock",4,0.00597,180840
"14191",2016,67,"Waste A Moment","Kings of Leon","rock",2,0.000861,183093
"14192",2003,0,"Trani","Kings of Leon","rock",4,0.0115,300573
"14193",2013,47,"Coming Back Again","Kings of Leon","rock",11,0.000307,208867
"14194",2016,64,"WALLS","Kings of Leon","rock",8,0.505,329667
"14195",2010,59,"Radioactive","Kings of Leon","rock",5,0.00877,206187
"14196",2008,56,"I Want You","Kings of Leon","rock",7,0.115,307453
"14197",2008,52,"Be Somebody","Kings of Leon","rock",2,0.0274,227147
"14198",1994,75,"When I Come Around","Green Day","rock",11,0.0175,178000
"14199",1998,9,"Pretty Fly (For a White Guy)","The Offspring","rock",11,0.0962,188107
"14200",2000,64,"Song 2","Blur","rock",8,0.00188,121880
"14201",2013,2,"When You Were Young","The Killers","rock",8,0.000328,220413
"14202",1996,31,"Butterfly","Weezer","rock",6,0.749,175267
"14203",2005,19,"You And Me","Lifehouse","rock",7,0.1,195493
"14204",NA,6,"Hey There Delilah","Plain White T's","rock",2,0.872,232813
"14205",NA,3,"I Want You To Want Me - Soundtrack","Letters To Cleo","rock",0,0.0238,205907
"14206",2002,21,"She Hates Me","Puddle Of Mudd","rock",4,0.0085,216760
"14207",2009,62,"Wheels","Foo Fighters","rock",9,0.000495,278213
"14208",1991,23,"Losing My Religion","R.E.M.","rock",9,0.0767,267733
"14209",NA,0,"Last Kiss","Pearl Jam","rock",7,0.336,196667
